,open,close,high,low,volume,amount,adx,absolute_price_oscillator,balance_of_power,cci,chande_momentum_oscillator,percentage_price_oscillator,macd,wr_6,rsi_6,stochastic_oscillator,tema,tr,atr
35985,32118.287522571685,32118.23570714093,32921.88000000013,30837.370000000097,80866.59691976453,1933050.1024820125,99.99999999999994,1.155902332993719,-2.4857367320749845e-05,6.574057626127449,12.625862523794567,0.003800565898076169,3.6437225500048953,38.55315123742206,50.930845241400625,66.222597748447,32118.504494409823,2084.510000000031,2084.5100000000357
35990,32119.967104658386,32119.86556029879,32921.88000000013,30837.370000000094,80868.47156395044,1933192.3014246046,99.99999999999994,1.0882524261251092,-4.87137790641573e-05,16.685674462899097,17.14556662873666,0.0037115467071395384,3.5583934193600726,38.47496244687379,56.04866564524782,61.769015530370844,32119.016616488265,2084.510000000035,2084.5100000000357
35995,32124.61346963668,32125.540467336486,32921.88000000013,30837.37000000009,80870.9128967641,1933428.104485533,99.99999999999994,1.183107706667215,0.00044470772498454144,108.89936628007513,44.09581504669497,0.004071667310562805,3.903687756828731,38.20272067121921,69.38854616594007,96.54343508812504,32123.324366882094,2084.5100000000384,2084.5100000000357
36000,32138.626071604715,32138.20049370795,32921.88000000013,30837.37000000009,80870.35425724265,1933451.35203896,99.99999999999994,1.5982072649167094,-0.00020416207970389336,255.10197453237143,55.11556546994163,0.005360716453270735,5.139647671861894,37.595382430027556,83.11115928713849,100.0,32134.108728047268,2084.5100000000384,2084.5100000000357
36005,32158.214172072738,32159.82227286813,32921.88000000013,30837.370000000097,80867.55761549754,1933430.221474911,99.99999999999994,2.5018193419819,0.0007714526653221903,326.0387472587813,65.45841914783757,0.008108354966977076,7.774235143184342,36.55812287453578,91.19793596703705,100.0,32153.756334073947,2084.510000000031,2084.5100000000352
36010,32192.883963220513,32194.732831733872,32921.88000000013,30837.37000000009,80865.1455279699,1933379.1544748968,99.99999999999994,4.13492517278064,0.0008869559337013214,297.63510030709307,77.45642112803016,0.013072621853415671,12.534663240847294,34.88336195394805,95.43397784457389,100.0,32186.117937286803,2084.5100000000384,2084.5100000000357
36015,32225.313331488087,32228.010656310846,32921.880000000136,30837.370000000083,80853.71514001641,1932916.6690898,99.99999999999994,6.232646212698455,0.001293985072155377,249.95342341401673,84.53480424752037,0.019580418567163756,18.776139486006286,33.286928040128004,97.05512384600918,100.0,32222.07760013004,2084.510000000053,2084.510000000037
36020,32234.844078187805,32234.817065517414,32921.88000000013,30837.370000000086,80849.98593134328,1932812.0232499684,99.99999999999994,7.874013201238995,-1.2958762678438206e-05,177.82638198052686,90.0889853584873,0.025021046152956514,23.995173295857967,32.960404818528275,97.29117665470541,100.0,32239.999773096304,2084.510000000042,2084.5100000000375
36025,32228.166453916416,32228.561538926224,32921.88000000013,30837.370000000097,80847.91657885027,1932780.2075211161,99.99999999999994,8.77216987495558,0.00018953375604247196,125.84893790973587,85.54255691319237,0.0284774269393446,27.311694264444668,33.26050060080758,89.38889055793025,94.63419651451544,32240.311955208144,2084.510000000031,2084.510000000037
36030,32220.03054761454,32218.922724995184,32921.88000000013,30837.370000000094,80843.96917576673,1932700.2753870294,99.99999999999994,9.006963607269427,-0.0005314546916813642,90.11630512116517,72.51333047566476,0.03005882673235323,28.829955515819165,33.722902504902066,77.71711490645939,86.36631040882003,32230.88759052384,2084.510000000035,2084.510000000037
36035,32214.344427043525,32209.779640399836,32921.88000000013,30837.370000000094,80832.98338835698,1932666.113483804,99.99999999999994,8.760937531489617,-0.002189860755615634,63.829038067521374,61.23296801513964,0.0301947131262556,28.961567063950497,34.16152283271758,67.66075896703093,78.52364609037812,32218.428428534095,2084.510000000035,2084.510000000037
36040,32210.144246953416,32209.972141532522,32921.88000000013,30837.370000000097,80830.35089264014,1932658.7397374222,99.99999999999994,8.432665374781209,-8.256396989881709e-05,54.8683744987211,62.169711730705025,0.029972897338943323,28.749991392141965,34.152287994185464,67.76613894258838,78.68876780054387,32212.178951878264,2084.510000000031,2084.5100000000366
36045,32204.123412932546,32202.017466651774,32921.88000000013,30837.370000000104,80822.31546561734,1932749.765374543,99.99999999999994,7.814066387039929,-0.001010283606589357,36.31024282351472,55.94179063544143,0.028796039382925707,27.62203078821767,34.53389685577616,58.33941608614894,71.86548576684221,32203.62459272577,2084.510000000024,2084.5100000000357
36050,32199.345155888383,32199.700895702146,32921.88000000013,30837.370000000097,80819.35257582109,1932859.8406868596,99.99999999999994,7.1539776477220585,0.0001706587225600467,26.347505456104486,53.06341956584583,0.027353177726413595,26.23872231009591,34.64502949364455,55.63483967474864,69.87840053993406,32198.45081055647,2084.510000000031,2084.5100000000352
36055,32195.193287155522,32196.48217061513,32921.880000000136,30837.37000000009,80817.1513047972,1932859.8552710828,99.99999999999994,6.448569629272242,0.000618314836392601,12.869610506984479,47.93471839421043,0.025643374225929,24.59915244354488,34.79944108615402,51.64304201390131,66.6512458193783,32194.430889533036,2084.5100000000457,2084.510000000036
36060,32208.266717324026,32211.22087801352,32921.88000000013,30837.37000000009,80815.45646768346,1932864.1769250701,99.99999999999994,6.240080450272217,0.0014171966982612966,39.047605449919345,48.65587105682398,0.025236867045863774,24.20999427852803,34.09238247773344,65.31701922587095,78.40691612230854,32203.673255880956,2084.5100000000384,2084.510000000036
36065,32236.206395190122,32239.853385371192,32921.88000000013,30837.370000000097,80814.93237410896,1932802.693932621,99.99999999999994,6.804025952329539,0.0017495671313980377,115.72780889614062,50.94735439224007,0.027010974277816065,25.913275570605038,32.71879792512045,79.09656242955413,100.0,32228.326826217133,2084.510000000031,2084.5100000000357
36070,32267.99980083851,32269.60133116348,32921.88000000013,30837.370000000094,80799.61549624668,1932607.283652897,99.99999999999994,7.962200046084035,0.0007683006197971013,193.8632261623012,49.2804616662954,0.03056555608344906,29.32550273648667,31.291702550558153,86.02088114491643,100.0,32259.790103237334,2084.510000000035,2084.5100000000357
36075,32294.077704174902,32292.74130586873,32921.88000000013,30837.37000000009,80767.86476037251,1932089.4583356376,99.99999999999994,9.349496443839598,-0.0006411090885492199,214.6170834493034,45.65394642406093,0.034924715564573744,33.51063023340612,30.181610744558245,89.32243685999765,100.0,32288.539680707505,2084.5100000000384,2084.5100000000357
36080,32307.15693876005,32305.365549467813,32921.88000000013,30837.37000000009,80758.33509654902,1931927.9646293947,99.99999999999994,10.578896107199398,-0.000859381481612929,187.55036814123937,47.796015002186046,0.03899016432060819,37.414750921427185,29.575989106903243,90.75230521047965,100.0,32307.786514414318,2084.5100000000384,2084.5100000000357
36085,32307.514338271325,32306.976523582252,32921.88000000013,30837.370000000097,80749.52723487768,1931834.8343775002,99.99999999999994,11.352279593935236,-0.00025800532934480496,142.88482232075307,54.85148629780587,0.04186388305670171,40.17566676394199,29.49870599890932,90.93813105874229,100.0,32314.66100863907,2084.510000000031,2084.5100000000352
36090,32302.941389211337,32303.14188036552,32921.88000000013,30837.37000000009,80747.46378758023,1931811.1245344146,99.99999999999994,11.617540069019014,9.61814307364396e-05,106.64740988449877,61.40456414536191,0.043318879459494766,41.57503764590001,29.682664973283675,86.0018693837897,96.52955729070432,32312.38829653131,2084.5100000000384,2084.5100000000357
36095,32298.22427107683,32298.446141717326,32921.880000000136,30837.370000000083,80748.03287370027,1931830.4929309154,99.99999999999994,11.477213041489449,0.00010643779137374485,81.61967314525616,66.81362934286312,0.04357447509853157,41.82303240317924,29.907933196904484,79.64869176609142,92.27980287149646,32306.051940061083,2084.510000000053,2084.510000000037
36100,32295.12798410642,32295.31550978831,32921.88000000013,30837.370000000086,80748.39774286892,1931863.8581955484,99.99999999999994,11.084244844962086,8.996151704207672e-05,65.6975435158975,62.916551144642014,0.04301768271097849,41.290977516076964,30.058118704722435,75.20407984607273,89.44650701071374,32299.756561338083,2084.510000000042,2084.5100000000375
36105,32294.307068614486,32294.38887411941,32921.88000000013,30837.370000000097,80745.04070574185,1931888.8327446375,99.99999999999994,10.574668602050224,3.924447708285218e-05,56.18043585468251,71.81880553308079,0.04201396665654257,40.32965329173021,30.10257210954661,73.74247109153146,88.60787983745347,32295.680291019846,2084.510000000031,2084.510000000037
36110,32292.365363516743,32292.45261467425,32921.88000000013,30837.370000000094,80743.2619728803,1931958.2699040629,99.99999999999994,9.958458176730346,4.1856914817930495e-05,46.880622659743324,72.32836732158057,0.04058773596545791,38.962422410451836,30.19546009977738,70.31575472957489,86.85551929307735,32292.319800002846,2084.510000000035,2084.510000000037
36115,32293.978202217124,32294.64662298417,32921.88000000013,30837.370000000094,80744.39125031717,1932129.5899961104,99.99999999999994,9.393180716262577,0.00032066085892981113,45.02419409899764,77.16586790429014,0.03918987799244338,37.622234520669736,30.090207147768446,72.07989641353046,88.84114864969656,32292.45204074256,2084.510000000035,2084.510000000037
36120,32289.685600525052,32289.795755875915,32921.88000000013,30837.370000000097,80746.50389993806,1932238.4045506772,99.99999999999994,8.672079925519938,5.2844721715582965e-05,28.586733502876534,66.97230741523748,0.03724501252365097,35.756522592444526,30.322917334251414,62.26249936378758,84.45099930903321,32289.277473198603,2084.510000000031,2084.5100000000366
36125,32290.15963802304,32291.146614902904,32921.88000000013,30837.370000000104,80762.3887204616,1932548.3002722743,99.99999999999994,8.027097985817818,0.00047348147999457603,22.750216234535202,56.965398714524625,0.03540894381116639,33.99506157285941,30.258112702611733,63.90534585637292,83.46843302519865,32289.071887729748,2084.510000000024,2084.5100000000357
36130,32291.84424032992,32291.703633471403,32921.88000000013,30837.370000000097,80766.49737149345,1932716.0005709745,99.99999999999994,7.426722026903008,-6.745319452367532e-05,8.467252997009425,36.321493481971814,0.03361310559913402,32.27202594107075,30.231390903795845,64.66646360186391,77.24645998697828,32289.66773657696,2084.510000000031,2084.5100000000352
36135,32276.269269460587,32276.80671762527,32921.880000000136,30837.37000000009,80765.88206951527,1932795.8646261601,99.99999999999994,6.423761207035568,0.00025782949694803275,-161.10281742571067,-30.28882926832638,0.0305856456909412,29.365938914859726,30.946039231035193,38.56695783128196,19.278526732532733,32279.691393038756,2084.5100000000457,2084.510000000036
36140,32275.780821977496,32276.129402325423,32921.88000000013,30837.37000000009,80769.5477634209,1932850.8033140805,99.99999999999994,5.550528391628177,0.00016722411882267197,-185.31920460446955,-71.90065082714565,0.02780890099431487,26.700404680494103,30.97853201350429,37.73598910842123,0.0,32275.206389860818,2084.5100000000384,2084.510000000036
36145,32277.962589546252,32277.986870054945,32921.88000000013,30837.370000000097,80777.41117588266,1932923.2314129611,99.99999999999994,4.8616028210490185,1.1648065345215088e-05,-132.0020512596762,-70.864862249169,0.025470774176440066,24.45591910571602,30.889423890754976,41.85854744204089,6.021526981583929,32275.153550684783,2084.510000000031,2084.5100000000357
36150,32267.787711356414,32268.09007988932,32921.88000000013,30837.370000000094,80779.3690400037,1932966.0540053064,99.99999999999994,3.98181370868042,0.00014505496874865184,-168.37290477389183,-74.62512576125789,0.022526582799129214,21.62923154411328,31.364201664218516,29.408783691703206,0.0,32268.74263297972,2084.510000000035,2084.5100000000357
36155,32253.07460145202,32253.865837007845,32921.88000000013,30837.37000000009,80780.33236462856,1933016.9633723265,99.99999999999994,2.8510800336734974,0.00037957868075736583,-194.48579705638173,-78.90457398755952,0.018781622632360762,18.033405885140382,32.04657991529311,19.43776808645721,0.0,32256.474682306234,2084.5100000000384,2084.5100000000357
36160,32244.885084395864,32245.809965820477,32921.88000000013,30837.37000000009,80761.24216983792,1933003.4622218388,99.99999999999994,1.732181390914775,0.0004436924862979596,-181.668590730207,-80.59608862997739,0.014964287757427397,14.36802106176765,32.43304345767799,15.797623105310493,0.0,32246.208209695204,2084.5100000000384,2084.5100000000357
36165,32241.627205240675,32242.531451831594,32921.88000000013,30837.370000000097,80759.01106624964,1933082.130088748,99.99999999999994,0.779293280957063,0.0004337933571528851,-158.42806926147944,-81.31164849211613,0.011530572073164855,11.071008804323355,32.59032329749065,14.473881911762334,0.0,32240.454980690163,2084.510000000031,2084.5100000000352
36170,32239.86525123346,32240.75851347485,32921.88000000013,30837.37000000009,80760.61975173793,1933320.0937213625,99.99999999999994,0.009247268088074634,0.0004285238456002635,-130.40740430512318,-81.26366755899211,0.008561606417407107,8.220283220267447,32.67537630067806,13.727435575762783,0.0,32237.816987318944,2084.5100000000384,2084.5100000000357
36175,32239.476699654046,32240.257067542272,32921.880000000136,30837.370000000083,80763.92842496604,1933480.743655398,99.99999999999994,-0.5754186633275822,0.00037436514491484573,-107.66163461241021,-87.83808023172256,0.0060962279797530244,5.853128933627886,32.69943211871597,13.491290559514113,0.0,32237.329999591675,2084.510000000053,2084.510000000037
36180,32239.665987706783,32240.150153261435,32921.88000000013,30837.370000000086,80765.46178302208,1933518.2970823366,99.99999999999994,-1.0013449035395752,0.00023226828110757167,-90.71882711352326,-86.82899813882331,0.004086277148654694,3.9232897757283354,32.70456110734338,13.432171373422477,0.0,32237.86264175508,2084.510000000042,2084.5100000000375
36185,32238.79415660741,32238.94095928713,32921.88000000013,30837.370000000097,80764.03886075124,1933478.5609766203,99.99999999999994,-1.3341990187982447,7.042550993723018e-05,-81.38247443141334,-91.53326190168488,0.002364471332230455,2.270137756342592,32.76256965488233,12.678168548155384,0.0,32237.840629894275,2084.510000000031,2084.510000000037
