symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,date,time
BTCUSDT,18.96000000,0.099,19245.90399101,19121.00000000,19139.95000000,0.03991700,19139.40000000,0.00600000,19139.41000000,1.69364400,19120.99000000,19570.00000000,19028.97000000,55375.75184600,1065756403.45813347,1607927945386,1608014345386,506664423,507653467,989045,12/15/20,00:39:05
BTCUSDT,18.42000000,0.096,19245.90390213,19121.00000000,19139.41000000,0.04545500,19139.40000000,0.00523700,19139.41000000,3.64818900,19120.99000000,19570.00000000,19028.97000000,55375.79806400,1065757288.04337722,1607927946268,1608014346268,506664423,507653470,989048,12/15/20,00:39:06
BTCUSDT,15.12000000,0.079,19245.90289951,19120.99000000,19136.11000000,0.02486700,19136.10000000,0.01500000,19136.11000000,6.64726300,19120.99000000,19570.00000000,19028.97000000,55376.30874100,1065767060.96238449,1607927947171,1608014347171,506664424,507653488,989065,12/15/20,00:39:07
BTCUSDT,15.11000000,0.079,19245.90296965,19120.99000000,19136.10000000,0.00356400,19136.10000000,0.00502100,19136.11000000,9.16510400,19120.99000000,19570.00000000,19028.97000000,55376.28134000,1065766537.48984787,1607927947884,1608014347884,506664426,507653492,989067,12/15/20,00:39:08
BTCUSDT,15.12000000,0.079,19245.90365810,19120.99000000,19136.11000000,0.00168800,19136.10000000,0.00502100,19136.11000000,9.26341600,19120.99000000,19570.00000000,19028.97000000,55375.97634400,1065760705.68990439,1607927949300,1608014349300,506664433,507653493,989061,12/15/20,00:39:09
BTCUSDT,14.50000000,0.076,19245.90659237,19121.61000000,19136.11000000,0.00101500,19135.78000000,0.13180800,19135.79000000,0.13715700,19121.61000000,19570.00000000,19028.97000000,55374.66941000,1065735715.04838606,1607927950436,1608014350436,506664453,507653495,989043,12/15/20,00:39:10
BTCUSDT,14.96000000,0.078,19245.90421021,19120.99000000,19135.95000000,0.00624900,19135.94000000,2.92412700,19135.95000000,0.00575100,19120.99000000,19570.00000000,19028.97000000,55375.88375200,1065758954.24696300,1607927951286,1608014351286,506664456,507653511,989056,12/15/20,00:39:11
BTCUSDT,15.12000000,0.079,19245.90404616,19121.00000000,19136.11000000,0.15232200,19136.40000000,5.38472900,19136.41000000,0.01200000,19120.99000000,19570.00000000,19028.97000000,55375.97560700,1065760712.99463089,1607927952287,1608014352287,506664458,507653518,989061,12/15/20,00:39:12
BTCUSDT,19.64000000,0.103,19245.90337335,19121.00000000,19140.63000000,0.00225000,19139.16000000,0.00600000,19139.20000000,0.06310800,19120.99000000,19570.00000000,19028.97000000,55376.33038500,1065767503.76016411,1607927953411,1608014353411,506664458,507653542,989085,12/15/20,00:39:13
BTCUSDT,18.17000000,0.095,19245.89951610,19121.00000000,19139.16000000,0.00080000,19139.16000000,0.06822800,19139.17000000,2.51884100,19120.99000000,19570.00000000,19028.97000000,55378.33170700,1065805807.40213363,1607927954233,1608014354233,506664458,507653548,989091,12/15/20,00:39:14
BTCUSDT,18.18000000,0.095,19245.89522240,19121.00000000,19139.17000000,0.00058400,19139.16000000,0.03986100,19139.17000000,0.09003500,19120.99000000,19570.00000000,19028.97000000,55380.55945600,1065848444.64795396,1607927955363,1608014355363,506664458,507653563,989106,12/15/20,00:39:15
BTCUSDT,18.08000000,0.095,19245.89494330,19120.99000000,19139.08000000,0.00600000,19139.00000000,0.05993200,19139.01000000,4.82790100,19121.00000000,19570.00000000,19028.97000000,55380.70423000,1065851215.49651723,1607927956287,1608014356287,506664459,507653570,989112,12/15/20,00:39:16
BTCUSDT,18.10000000,0.095,19245.89533194,19120.99000000,19139.08000000,0.00600000,19139.00000000,0.05993200,19139.01000000,5.43022200,19120.98000000,19570.00000000,19028.97000000,55380.53191300,1065847920.62469226,1607927957061,1608014357061,506664463,507653570,989108,12/15/20,00:39:17
BTCUSDT,18.02000000,0.094,19245.89533039,19120.99000000,19139.00000000,0.00080000,19139.00000000,0.05913200,19139.01000000,4.93790100,19120.98000000,19570.00000000,19028.97000000,55380.53271300,1065847935.93589226,1607927958011,1608014358011,506664463,507653571,989109,12/15/20,00:39:18
BTCUSDT,18.99000000,0.099,19245.89498606,19120.98000000,19139.00000000,0.08241100,19138.99000000,0.43577200,19139.00000000,0.00704400,19120.01000000,19570.00000000,19028.97000000,55380.71079400,1065851344.19464118,1607927959182,1608014359182,506664464,507653578,989115,12/15/20,00:39:19
BTCUSDT,23.00000000,0.120,19245.89514748,19120.01000000,19143.00000000,0.03776300,19141.14000000,3.02989600,19141.15000000,0.00600000,19120.00000000,19570.00000000,19028.97000000,55380.70929600,1065851324.30411952,1607927960281,1608014360281,506664467,507653645,989179,12/15/20,00:39:20
BTCUSDT,21.14000000,0.111,19245.89510294,19120.01000000,19141.14000000,0.02355000,19141.14000000,5.88634600,19141.15000000,0.00600000,19120.00000000,19570.00000000,19028.97000000,55380.73284600,1065851775.07796652,1607927961015,1608014361015,506664467,507653648,989182,12/15/20,00:39:21
BTCUSDT,21.14000000,0.111,19245.89542364,19120.00000000,19141.15000000,0.00179100,19141.14000000,4.07274500,19141.15000000,0.00002600,19120.01000000,19570.00000000,19028.97000000,55380.60636200,1065849358.54092770,1607927962234,1608014362234,506664469,507653653,989185,12/15/20,00:39:22
BTCUSDT,21.99000000,0.115,19245.89539077,19120.01000000,19141.99000000,0.00412100,19141.99000000,2.22586200,19142.00000000,2.35443100,19120.00000000,19570.00000000,19028.97000000,55380.62401000,1065849696.37213133,1607927962863,1608014362863,506664470,507653660,989191,12/15/20,00:39:23
BTCUSDT,23.54000000,0.123,19245.89708693,19118.95000000,19142.49000000,0.01125000,19142.49000000,0.24475000,19142.50000000,2.10726800,19118.95000000,19570.00000000,19028.97000000,55379.88600800,1065835586.79566187,1607927964225,1608014364225,506664479,507653665,989187,12/15/20,00:39:24
BTCUSDT,22.71000000,0.119,19245.89624492,19118.19000000,19141.14000000,0.31019200,19141.13000000,1.29765300,19141.14000000,2.75322000,19118.43000000,19570.00000000,19028.97000000,55380.44042100,1065846210.34071692,1607927965093,1608014365093,506664491,507653682,989192,12/15/20,00:39:25
BTCUSDT,20.84000000,0.109,19245.88982633,19118.65000000,19139.50000000,0.38158500,19139.49000000,0.00600000,19139.50000000,3.64918900,19118.66000000,19570.00000000,19028.97000000,55383.80208900,1065910553.16830670,1607927965896,1608014365896,506664498,507653703,989206,12/15/20,00:39:26
BTCUSDT,20.07000000,0.105,19245.89013952,19119.44000000,19139.50000000,0.38158500,19139.49000000,0.00832100,19139.50000000,3.64918900,19119.43000000,19570.00000000,19028.97000000,55383.66574900,1065907946.52935187,1607927966540,1608014366540,506664506,507653703,989198,12/15/20,00:39:27
BTCUSDT,20.07000000,0.105,19245.89013952,19119.44000000,19139.50000000,0.38158500,19139.49000000,0.00832100,19139.50000000,3.64918900,19119.43000000,19570.00000000,19028.97000000,55383.66574900,1065907946.52935187,1607927966540,1608014366540,506664506,507653703,989198,12/15/20,00:39:28
BTCUSDT,21.67000000,0.113,19245.89010306,19119.44000000,19141.11000000,0.00231500,19141.11000000,2.99346700,19141.12000000,0.00600000,19119.44000000,19570.00000000,19028.97000000,55383.69835400,1065908572.02212090,1607927969121,1608014369121,506664510,507653711,989202,12/15/20,00:39:29
BTCUSDT,19.80000000,0.104,19245.89009571,19120.50000000,19141.11000000,0.28175900,19141.11000000,0.22056200,19141.12000000,1.93415800,19121.31000000,19570.00000000,19028.97000000,55383.74884000,1065909543.26280948,1607927970109,1608014370109,506664519,507653714,989196,12/15/20,00:39:30
BTCUSDT,21.69000000,0.113,19245.88594302,19120.50000000,19143.00000000,1.35911900,19143.99000000,1.25820300,19144.00000000,0.02661100,19121.31000000,19570.00000000,19028.97000000,55385.97231700,1065952106.05637956,1607927971083,1608014371083,506664519,507653726,989208,12/15/20,00:39:31
BTCUSDT,24.32000000,0.127,19245.89806409,19121.61000000,19145.94000000,0.00231500,19145.94000000,0.00968500,19145.95000000,4.15641700,19121.62000000,19570.00000000,19028.97000000,55380.64517900,1065850251.83841964,1607927972021,1608014372021,506664530,507653799,989270,12/15/20,00:39:32
BTCUSDT,23.71000000,0.124,19245.89826979,19122.23000000,19145.94000000,0.01199100,19145.94000000,0.45621900,19145.95000000,2.13292600,19122.23000000,19570.00000000,19028.97000000,55380.55534100,1065848534.21715486,1607927973065,1608014373065,506664536,507653803,989268,12/15/20,00:39:33
BTCUSDT,23.71000000,0.124,19245.89742594,19122.23000000,19145.95000000,0.70209000,19146.27000000,0.19712500,19146.28000000,2.00176700,19122.24000000,19570.00000000,19028.97000000,55381.07004100,1065858393.34791098,1607927974056,1608014374056,506664541,507653812,989272,12/15/20,00:39:34
BTCUSDT,23.08000000,0.121,19245.89896548,19123.19000000,19146.27000000,0.10718500,19146.11000000,0.01200000,19146.12000000,4.78741200,19123.19000000,19570.00000000,19028.97000000,55380.39102600,1065845410.35503766,1607927974907,1608014374907,506664566,507653813,989248,12/15/20,00:39:35
BTCUSDT,24.20000000,0.127,19245.89823206,19121.93000000,19146.12000000,0.47875800,19146.11000000,0.22987600,19146.12000000,2.10981300,19121.92000000,19570.00000000,19028.97000000,55380.81212400,1065853474.14709119,1607927975971,1608014375971,506664574,507653815,989242,12/15/20,00:39:36
BTCUSDT,24.19000000,0.127,19245.89747724,19121.93000000,19146.11000000,0.00828600,19146.11000000,0.26188500,19146.20000000,0.00600000,19121.92000000,19570.00000000,19028.97000000,55381.23108100,1065861495.54800517,1607927977009,1608014377009,506664574,507653823,989250,12/15/20,00:39:37
BTCUSDT,24.19000000,0.127,19245.89747724,19121.93000000,19146.11000000,0.00828600,19146.19000000,0.24815600,19146.20000000,0.02736400,19121.92000000,19570.00000000,19028.97000000,55381.23108100,1065861495.54800517,1607927977820,1608014377820,506664574,507653823,989250,12/15/20,00:39:38
BTCUSDT,24.28000000,0.127,19245.89731670,19121.92000000,19146.20000000,0.06004600,19146.27000000,3.51207600,19146.28000000,0.01304400,19121.92000000,19570.00000000,19028.97000000,55381.32046800,1065863206.99059438,1607927978964,1608014378964,506664575,507653828,989254,12/15/20,00:39:39
BTCUSDT,24.28000000,0.127,19245.89731670,19121.92000000,19146.20000000,0.06004600,19146.27000000,3.69652000,19146.28000000,0.01304400,19121.92000000,19570.00000000,19028.97000000,55381.32046800,1065863206.99059438,1607927978983,1608014378983,506664575,507653828,989254,12/15/20,00:39:40
BTCUSDT,24.69000000,0.129,19245.89708530,19121.92000000,19146.61000000,0.13263800,19146.61000000,0.67287800,19146.62000000,3.63168000,19121.92000000,19570.00000000,19028.97000000,55381.45378700,1065865760.01887790,1607927980890,1608014380890,506664580,507653838,989259,12/15/20,00:39:41
BTCUSDT,25.71000000,0.134,19245.89713807,19120.91000000,19146.61000000,0.16342400,19146.61000000,0.08657600,19146.62000000,3.94919800,19120.90000000,19570.00000000,19028.97000000,55381.43661400,1065865432.43159567,1607927981679,1608014381679,506664588,507653840,989253,12/15/20,00:39:42
BTCUSDT,25.70000000,0.134,19245.89815136,19120.91000000,19146.61000000,0.00080000,19146.61000000,0.08577600,19146.62000000,3.94861900,19120.91000000,19570.00000000,19028.97000000,55380.98791600,1065856852.95301337,1607927982075,1608014382075,506664594,507653842,989249,12/15/20,00:39:42
BTCUSDT,25.71000000,0.134,19245.89804046,19120.91000000,19146.61000000,0.00070800,19146.61000000,0.08426800,19146.62000000,3.84861900,19120.90000000,19570.00000000,19028.97000000,55381.05793500,1065858194.38992032,1607927983645,1608014383645,506664600,507653846,989247,12/15/20,00:39:43
BTCUSDT,25.16000000,0.132,19245.90079536,19121.72000000,19146.61000000,0.08497600,19146.45000000,0.01200000,19146.46000000,5.39496900,19121.45000000,19570.00000000,19028.97000000,55379.84693100,1065835040.09604632,1607927984492,1608014384492,506664610,507653850,989241,12/15/20,00:39:44
BTCUSDT,25.00000000,0.131,19245.90068438,19121.45000000,19146.46000000,0.01400000,19146.45000000,1.40091200,19146.46000000,3.90696900,19121.46000000,19570.00000000,19028.97000000,55379.90925200,1065836233.37381177,1607927985926,1608014385926,506664611,507653857,989247,12/15/20,00:39:46
BTCUSDT,23.85000000,0.125,19245.90035164,19122.03000000,19145.87000000,0.00600000,19145.33000000,0.01915200,19145.34000000,0.29722600,19122.02000000,19570.00000000,19028.97000000,55380.10751000,1065840030.60042394,1607927987348,1608014387348,506664619,507653873,989255,12/15/20,00:39:47
BTCUSDT,23.32000000,0.122,19245.90033616,19122.03000000,19145.34000000,0.00059200,19145.33000000,3.82566400,19145.34000000,0.00274700,19122.02000000,19570.00000000,19028.97000000,55380.11603500,1065840193.81438811,1607927988289,1608014388289,506664619,507653877,989259,12/15/20,00:39:48
BTCUSDT,23.79000000,0.124,19245.90050029,19122.08000000,19145.87000000,0.11417000,19145.86000000,3.95942200,19145.87000000,1.97784200,19122.08000000,19570.00000000,19028.97000000,55380.06623200,1065839244.40050151,1607927989305,1608014389305,506664628,507653882,989255,12/15/20,00:39:49
BTCUSDT,23.64000000,0.124,19245.89842750,19121.69000000,19145.34000000,0.10264300,19145.33000000,0.01200000,19145.34000000,1.94457500,19121.70000000,19570.00000000,19028.97000000,55381.22438800,1065861419.36206473,1607927990537,1608014390537,506664639,507653887,989249,12/15/20,00:39:50
BTCUSDT,23.06000000,0.121,19245.89700313,19121.70000000,19144.76000000,0.06006700,19144.75000000,0.25000000,19144.76000000,3.67015800,19121.70000000,19570.00000000,19028.97000000,55382.02316200,1065876713.60083407,1607927991694,1608014391694,506664641,507653904,989264,12/15/20,00:39:51
BTCUSDT,22.65000000,0.118,19245.89859032,19122.12000000,19144.76000000,0.03678000,19144.75000000,2.45616700,19144.76000000,0.00600000,19122.11000000,19570.00000000,19028.97000000,55381.32303700,1065863326.96789000,1607927992801,1608014392801,506664652,507653909,989258,12/15/20,00:39:52
BTCUSDT,22.64000000,0.118,19245.89626293,19122.10000000,19144.75000000,0.87497300,19144.75000000,5.78682300,19144.76000000,0.55698400,19122.11000000,19570.00000000,19028.97000000,55382.60027700,1065887779.70221329,1607927993497,1608014393497,506664654,507653920,989267,12/15/20,00:39:53
BTCUSDT,24.43000000,0.128,19245.89621188,19121.76000000,19146.12000000,0.06375100,19145.66000000,0.01500000,19145.67000000,0.08344800,19121.69000000,19570.00000000,19028.97000000,55382.64404000,1065888619.13320831,1607927995044,1608014395044,506664659,507653929,989271,12/15/20,00:39:55
BTCUSDT,23.97000000,0.125,19245.89624830,19121.70000000,19145.66000000,0.01498700,19145.66000000,0.00001300,19145.67000000,4.46920800,19121.69000000,19570.00000000,19028.97000000,55382.63068900,1065888364.19857208,1607927996037,1608014396037,506664663,507653931,989269,12/15/20,00:39:56
BTCUSDT,23.99000000,0.125,19245.89560948,19121.28000000,19145.28000000,0.30000500,19145.28000000,0.19930000,19145.29000000,1.62906500,19121.29000000,19570.00000000,19028.97000000,55382.98518500,1065895151.41169844,1607927996864,1608014396864,506664667,507653935,989269,12/15/20,00:39:57
BTCUSDT,23.99000000,0.125,19245.89534521,19121.28000000,19145.28000000,0.44546900,19145.28000000,0.30383600,19145.29000000,0.13865200,19121.29000000,19570.00000000,19028.97000000,55383.13064900,1065897936.36070836,1607927997983,1608014397983,506664667,507653936,989270,12/15/20,00:39:58
BTCUSDT,22.57000000,0.118,19245.89687738,19122.64000000,19145.28000000,0.03590200,19144.89000000,0.02100000,19144.90000000,4.98845700,19122.71000000,19570.00000000,19028.97000000,55382.44330000,1065884792.56895414,1607927998800,1608014398800,506664683,507653939,989257,12/15/20,00:39:59
BTCUSDT,21.72000000,0.114,19245.89699436,19122.71000000,19144.43000000,0.10187800,19144.43000000,0.22649600,19144.44000000,6.80956800,19122.71000000,19570.00000000,19028.97000000,55382.41352800,1065884226.05874218,1607927999573,1608014399573,506664689,507653945,989257,12/15/20,00:40:00
BTCUSDT,21.75000000,0.114,19245.89804795,19122.72000000,19144.43000000,0.00862900,19144.43000000,0.21118800,19144.44000000,6.55182100,19122.68000000,19570.00000000,19028.97000000,55381.98858000,1065876105.90347193,1607928000820,1608014400820,506664696,507653952,989257,12/15/20,00:40:01
BTCUSDT,25.76000000,0.135,19245.88997202,19122.69000000,19148.45000000,0.00098300,19148.45000000,0.67855500,19148.52000000,0.60000000,19122.69000000,19570.00000000,19028.97000000,55386.58576100,1065964135.48188642,1607928001901,1608014401901,506664703,507653982,989280,12/15/20,00:40:02
BTCUSDT,24.91000000,0.130,19245.88995948,19122.69000000,19147.60000000,0.00165600,19147.60000000,0.54011100,19147.61000000,0.12012800,19122.69000000,19570.00000000,19028.97000000,55386.59789800,1065964368.37514427,1607928002807,1608014402807,506664704,507653987,989284,12/15/20,00:40:03
BTCUSDT,26.32000000,0.138,19245.88947639,19122.70000000,19149.03000000,0.06299300,19149.03000000,0.00000400,19149.04000000,4.49456200,19122.71000000,19570.00000000,19028.97000000,55386.87869100,1065969745.72904894,1607928003697,1608014403697,506664707,507654002,989296,12/15/20,00:40:03
BTCUSDT,26.32000000,0.138,19245.88949152,19122.71000000,19149.03000000,0.06299700,19147.35000000,0.31334500,19147.36000000,7.62183600,19122.71000000,19570.00000000,19028.97000000,55386.87188600,1065969615.59914231,1607928004816,1608014404816,506664712,507654003,989292,12/15/20,00:40:04
BTCUSDT,24.17000000,0.126,19245.89223422,19124.85000000,19149.03000000,0.06299700,19147.35000000,0.31334500,19147.36000000,6.77183600,19124.86000000,19570.00000000,19028.97000000,55385.62533200,1065945776.46458951,1607928005503,1608014405503,506664737,507654003,989267,12/15/20,00:40:05
BTCUSDT,22.45000000,0.117,19245.89235597,19124.86000000,19147.36000000,0.00222500,19147.29000000,0.00232000,19147.30000000,4.46851200,19124.91000000,19570.00000000,19028.97000000,55385.57003000,1065944718.87164429,1607928006836,1608014406836,506664740,507654005,989266,12/15/20,00:40:06
BTCUSDT,22.45000000,0.117,19245.89235597,19124.86000000,19147.36000000,0.00222500,19147.29000000,0.00832000,19147.30000000,6.78721200,19124.91000000,19570.00000000,19028.97000000,55385.57003000,1065944718.87164429,1607928006903,1608014406903,506664740,507654005,989266,12/15/20,00:40:07
BTCUSDT,22.45000000,0.117,19245.89236621,19124.91000000,19147.30000000,0.00161300,19147.29000000,0.00832000,19147.30000000,6.78559900,19124.85000000,19570.00000000,19028.97000000,55385.56564400,1065944635.02590410,1607928008112,1608014408112,506664741,507654006,989266,12/15/20,00:40:08
BTCUSDT,22.45000000,0.117,19245.89244902,19124.86000000,19147.30000000,0.00161300,19147.29000000,0.00832000,19147.30000000,6.89443000,19124.85000000,19570.00000000,19028.97000000,55385.52775000,1065943910.30882571,1607928009630,1608014409630,506664744,507654006,989263,12/15/20,00:40:09
BTCUSDT,22.44000000,0.117,19245.89244063,19124.86000000,19147.29000000,0.00471500,19147.29000000,0.00360500,19147.30000000,6.89443000,19124.85000000,19570.00000000,19028.97000000,55385.53246500,1065944000.58829806,1607928010261,1608014410261,506664744,507654008,989265,12/15/20,00:40:10
BTCUSDT,22.45000000,0.117,19245.89238260,19124.86000000,19147.30000000,0.03259700,19147.29000000,0.00360500,19147.30000000,6.85800200,19124.85000000,19570.00000000,19028.97000000,55385.56506200,1065944624.73283616,1607928011452,1608014411452,506664744,507654009,989266,12/15/20,00:40:11
BTCUSDT,22.45000000,0.117,19245.89238082,19124.86000000,19147.30000000,0.03359700,19147.29000000,0.00360500,19147.30000000,6.85700200,19124.85000000,19570.00000000,19028.97000000,55385.56606200,1065944643.88013616,1607928012168,1608014412168,506664744,507654010,989267,12/15/20,00:40:12
BTCUSDT,22.93000000,0.120,19245.88892236,19123.02000000,19145.95000000,0.00719900,19145.94000000,0.25796800,19145.95000000,3.47093900,19123.02000000,19570.00000000,19028.97000000,55387.59158700,1065983435.36063346,1607928013703,1608014413703,506664765,507654020,989256,12/15/20,00:40:13
BTCUSDT,22.85000000,0.119,19245.88862452,19123.02000000,19145.95000000,0.17717300,19145.94000000,4.49187400,19145.95000000,0.89576700,19123.10000000,19570.00000000,19028.97000000,55387.75757000,1065986613.35436594,1607928014648,1608014414648,506664766,507654027,989262,12/15/20,00:40:14
BTCUSDT,25.35000000,0.133,19245.88852726,19123.09000000,19148.45000000,0.02504800,19148.44000000,0.54557500,19148.45000000,0.60103900,19123.10000000,19570.00000000,19028.97000000,55387.81343100,1065987683.06150831,1607928015698,1608014415698,506664768,507654032,989265,12/15/20,00:40:15
BTCUSDT,25.34000000,0.133,19245.88834057,19123.09000000,19148.44000000,0.10610900,19148.44000000,0.39389100,19148.45000000,3.34133900,19123.10000000,19570.00000000,19028.97000000,55387.91954000,1065989714.88332827,1607928016676,1608014416676,506664768,507654035,989268,12/15/20,00:40:16
BTCUSDT,25.34000000,0.133,19245.88834057,19123.09000000,19148.44000000,0.10610900,19148.44000000,0.25000000,19148.45000000,4.54365900,19123.10000000,19570.00000000,19028.97000000,55387.91954000,1065989714.88332827,1607928016787,1608014416787,506664768,507654035,989268,12/15/20,00:40:17
BTCUSDT,24.02000000,0.126,19245.88852329,19124.41000000,19148.44000000,0.11797500,19148.44000000,0.23813400,19148.45000000,4.54365900,19124.42000000,19570.00000000,19028.97000000,55387.83911100,1065988177.07596340,1607928017974,1608014417974,506664775,507654037,989263,12/15/20,00:40:18
BTCUSDT,23.57000000,0.123,19245.88853529,19124.88000000,19148.45000000,0.00384200,19148.44000000,0.23813400,19148.45000000,3.33981700,19124.88000000,19570.00000000,19028.97000000,55387.83438600,1065988086.80422134,1607928019439,1608014419439,506664778,507654039,989262,12/15/20,00:40:19
BTCUSDT,23.57000000,0.123,19245.88845069,19124.88000000,19148.45000000,0.05193300,19148.44000000,0.23813400,19148.45000000,2.21586200,19124.88000000,19570.00000000,19028.97000000,55387.88247700,1065989007.67233029,1607928020556,1608014420556,506664778,507654041,989264,12/15/20,00:40:20
BTCUSDT,25.28000000,0.132,19245.88563113,19123.77000000,19149.04000000,0.00732000,19149.03000000,0.75565200,19149.04000000,8.21222900,19123.76000000,19570.00000000,19028.97000000,55389.62936100,1066022471.83248546,1607928021563,1608014421563,506664787,507654053,989267,12/15/20,00:40:21
BTCUSDT,24.02000000,0.126,19245.88648698,19123.34000000,19147.36000000,0.05594400,19147.36000000,0.20596400,19147.37000000,4.32422600,19123.34000000,19570.00000000,19028.97000000,55389.41711200,1066018434.31734557,1607928022498,1608014422498,506664802,507654063,989262,12/15/20,00:40:22
BTCUSDT,23.59000000,0.123,19245.88659689,19123.77000000,19147.36000000,0.05594400,19147.36000000,0.20596400,19147.37000000,4.65093100,19123.77000000,19570.00000000,19028.97000000,55389.36729400,1066017481.61401571,1607928023004,1608014423004,506664805,507654063,989259,12/15/20,00:40:23
BTCUSDT,23.52000000,0.123,19245.88657556,19123.77000000,19147.29000000,0.00831600,19147.29000000,2.00239900,19147.30000000,4.61846600,19123.77000000,19570.00000000,19028.97000000,55389.37928000,1066017711.11369055,1607928024261,1608014424261,506664805,507654067,989263,12/15/20,00:40:24
BTCUSDT,17.52000000,0.092,19245.88035158,19123.77000000,19141.29000000,0.04806800,19141.29000000,0.37328200,19141.30000000,1.82305100,19123.77000000,19570.00000000,19028.97000000,55392.80405000,1066083279.08479846,1607928025281,1608014425281,506664805,507654116,989312,12/15/20,00:40:25
BTCUSDT,16.43000000,0.086,19245.87886496,19123.77000000,19140.20000000,0.06007500,19140.20000000,0.35893900,19140.21000000,3.52312500,19123.77000000,19570.00000000,19028.97000000,55393.58846100,1066098293.41569704,1607928026180,1608014426180,506664807,507654132,989326,12/15/20,00:40:26
BTCUSDT,15.24000000,0.080,19245.88227306,19124.32000000,19139.28000000,0.06048900,19139.28000000,2.83239400,19139.29000000,4.38039300,19124.04000000,19570.00000000,19028.97000000,55392.27919400,1066073284.20429604,1607928027466,1608014427466,506664816,507654158,989343,12/15/20,00:40:27
BTCUSDT,14.17000000,0.074,19245.88316341,19124.59000000,19138.82000000,0.78404900,19138.81000000,1.07120700,19138.82000000,3.20392600,19124.65000000,19570.00000000,19028.97000000,55391.98617600,1066067694.13245256,1607928028366,1608014428366,506664833,507654168,989336,12/15/20,00:40:28
BTCUSDT,14.17000000,0.074,19245.88275345,19124.65000000,19138.82000000,1.06620800,19138.81000000,5.68216100,19138.82000000,1.52979600,19124.65000000,19570.00000000,19028.97000000,55392.20647000,1066071911.17629269,1607928029412,1608014429412,506664835,507654172,989338,12/15/20,00:40:29
BTCUSDT,15.83000000,0.083,19245.87996842,19124.66000000,19140.49000000,0.05296300,19140.49000000,0.06349800,19140.50000000,3.55453900,19124.66000000,19570.00000000,19028.97000000,55393.67998000,1066100115.90407499,1607928030323,1608014430323,506664838,507654202,989365,12/15/20,00:40:30
BTCUSDT,15.26000000,0.080,19245.87941720,19124.66000000,19139.91000000,0.00195200,19139.90000000,0.69561200,19139.91000000,3.58757700,19124.65000000,19570.00000000,19028.97000000,55393.98419300,1066105940.21702401,1607928031445,1608014431445,506664839,507654216,989378,12/15/20,00:40:31
BTCUSDT,14.58000000,0.076,19245.87869688,19124.66000000,19139.23000000,0.24963100,19139.22000000,0.73756400,19139.23000000,3.24156400,19124.65000000,19570.00000000,19028.97000000,55394.35912400,1066113116.19166814,1607928032366,1608014432366,506664839,507654227,989389,12/15/20,00:40:32
BTCUSDT,14.32000000,0.075,19245.87750100,19124.65000000,19138.97000000,0.03527300,19138.96000000,0.00832100,19138.97000000,3.67849600,19124.65000000,19570.00000000,19028.97000000,55394.98175700,1066125033.06522263,1607928033382,1608014433382,506664840,507654235,989396,12/15/20,00:40:33
BTCUSDT,14.32000000,0.075,19245.87735406,19124.65000000,19138.97000000,0.02985100,19138.96000000,1.99037200,19138.97000000,3.65320000,19124.65000000,19570.00000000,19028.97000000,55395.05811400,1066126494.48309440,1607928034140,1608014434140,506664841,507654241,989401,12/15/20,00:40:34
BTCUSDT,14.32000000,0.075,19245.87585165,19124.65000000,19138.97000000,0.01054800,19138.96000000,2.00667800,19138.97000000,1.50741500,19124.65000000,19570.00000000,19028.97000000,55395.83619500,1066141386.10716991,1607928035383,1608014435383,506664841,507654257,989417,12/15/20,00:40:35
BTCUSDT,15.20000000,0.079,19245.87506372,19124.99000000,19140.20000000,0.09552500,19140.20000000,5.54454400,19140.21000000,0.01200000,19125.00000000,19570.00000000,19028.97000000,55396.27969300,1066149877.96643448,1607928036345,1608014436345,506664852,507654271,989420,12/15/20,00:40:36
BTCUSDT,18.53000000,0.097,19245.87274583,19125.00000000,19143.33000000,0.00512200,19143.33000000,0.00087800,19143.34000000,4.91726200,19124.80000000,19570.00000000,19028.97000000,55397.57599400,1066174698.00792477,1607928037329,1608014437329,506664855,507654294,989440,12/15/20,00:40:37
BTCUSDT,17.56000000,0.092,19245.87273299,19125.00000000,19142.36000000,0.00600000,19141.39000000,0.01154800,19141.40000000,3.81587800,19124.80000000,19570.00000000,19028.97000000,55397.58287200,1066174829.66992851,1607928037904,1608014437904,506664855,507654296,989442,12/15/20,00:40:38
BTCUSDT,16.59000000,0.087,19245.87272354,19125.00000000,19141.39000000,0.00501100,19141.39000000,0.00653700,19141.40000000,1.81587800,19124.80000000,19570.00000000,19028.97000000,55397.58788300,1066174925.58743380,1607928039330,1608014439330,506664855,507654298,989444,12/15/20,00:40:39
BTCUSDT,14.62000000,0.076,19245.87169729,19124.80000000,19139.41000000,0.00111900,19139.41000000,0.57778000,19139.42000000,0.34510400,19124.79000000,19570.00000000,19028.97000000,55398.12449000,1066185196.20498738,1607928040312,1608014440312,506664857,507654311,989455,12/15/20,00:40:40
BTCUSDT,14.75000000,0.077,19245.87209548,19124.67000000,19139.42000000,0.03883000,19139.41000000,2.42778000,19139.42000000,2.63609800,19124.67000000,19570.00000000,19028.97000000,55397.94709400,1066181804.12338403,1607928041249,1608014441249,506664864,507654316,989453,12/15/20,00:40:41
